"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(grav_nei)","cond(grav_total)","cond(InflowMPA)","cond(InflowNei)","cond(Netflow)","cond(Outdegree)","cond(SelfR)","cond(temp)","cond(CorridorIndegree)","cond(Inflow)","cond(OutFlow)","cond(IndegreeNei)","cond(Indegree)","cond(IndegreeMPA)","cond(FE)","AIC","BIC","R2.R2m","R2.R2c","df","logLik","AICc","delta","weight"
"8832",4.01349937705416,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126146476148653,NA,NA,NA,0.0272762401893624,0.0669325831234998,NA,NA,NA,31389.5384746011,31444.3878806059,0.00342286307266928,0.769805963509521,9,-15685.7692373006,31389.5935878895,2178.99389934358,0
"4294",3.99495057424488,"+",0.0629256487014934,NA,"+",NA,-0.00144854248588127,NA,NA,NA,0.0145623921630147,NA,NA,NA,NA,NA,NA,0.0543228479073515,NA,"+",31389.4695516511,31480.8852283257,0.00456123659061902,0.776339501793806,15,-15679.7347758255,31389.6167909149,2179.01710236895,0
"6336",4.0119717249506,"+",NA,0.0377131882500613,NA,NA,0.00346399497887811,NA,NA,NA,NA,-0.00803276247530786,NA,NA,0.0589533399307086,0.0291181857629975,NA,NA,NA,NA,31389.5402662123,31456.578429107,0.00344140955622389,0.769939702115411,11,-15683.7701331062,31389.6211485653,2179.02146001931,0
"8965",4.00923052753193,"+",NA,NA,NA,NA,NA,NA,0.0773750241234284,NA,NA,0.00967540238029058,NA,NA,NA,NA,NA,NA,-0.00582126252523434,NA,31389.6303360926,31444.4797420974,0.00292192401116892,0.77084630832025,9,-15685.8151680463,31389.685449381,2179.0857608351,0
"8363",4.00557906936242,"+",NA,NA,NA,NA,NA,NA,0.0874914585660763,NA,0.0214575787712938,NA,NA,NA,NA,NA,NA,NA,-0.01346262373016,"+",31389.6100510757,31462.7425924154,0.00379119465224056,0.76900578948099,12,-15682.8050255379,31389.7056686056,2179.10598005964,0
"8670",4.01091744484524,"+",NA,NA,NA,NA,0.000227012206163165,NA,0.07052385165447,NA,NA,NA,NA,NA,NA,0.0133546160398157,NA,NA,NA,NA,31389.6706276828,31444.5200336876,0.0030953094632086,0.770004270781066,9,-15685.8353138414,31389.7257409712,2179.12605242529,0
"8346",4.00532956890808,"+",NA,NA,NA,NA,NA,NA,0.0810684143147649,NA,0.0185603179706156,0.0109168172304892,NA,NA,NA,NA,NA,NA,NA,"+",31389.6431977935,31462.7757391332,0.00376631856877148,0.769548432708496,12,-15682.8215988968,31389.7388153234,2179.13912677748,0
"7897",4.01325133352226,"+",NA,0.0347525694518014,NA,NA,0.00336200504958602,0.00607155649728577,NA,NA,NA,NA,NA,NA,NA,NA,0.0718478370365245,NA,NA,NA,31389.6791505799,31450.6229350297,0.00347286039770527,0.76987357402344,10,-15684.83957529,31389.7465318969,2179.146843351,0
"6171",4.00052416886693,"+",0.075327776217978,0.0317526992513443,NA,NA,-0.00135761717797161,NA,NA,NA,0.0280749026300723,NA,NA,NA,NA,NA,NA,NA,0.00461070424135636,NA,31389.6808110606,31456.7189739553,0.00378125578478655,0.777204131856536,11,-15683.8404055303,31389.7616934136,2179.16200486762,0
"9023",4.00245327830738,"+",NA,NA,NA,NA,NA,NA,0.0894419915166343,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00859060951613976,"+",31389.7004040159,31456.7385669106,0.00334974089586892,0.770220495044635,11,-15683.8502020079,31389.7812863688,2179.18159782289,0
"7073",3.9716681076284,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,0.0125322194309857,NA,NA,NA,0.0355593906712161,NA,0.0568518901302124,NA,"+",31389.660851267,31474.9821494966,0.00471369972338628,0.7751376209179,14,-15680.8304256335,31389.7896461152,2179.18995756921,0
"9029",4.00282743639088,"+",NA,NA,NA,NA,NA,-0.00811009817137743,0.0898209149780251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+",31389.7125541739,31456.7507170686,0.00338025009259603,0.770099788934874,11,-15683.8562770869,31389.7934365268,2179.19374798087,0
"8701",4.00957637099491,"+",NA,NA,NA,NA,-0.000353960591703337,NA,0.0752255222327508,NA,NA,0.00997517026945919,NA,NA,NA,NA,NA,NA,NA,NA,31389.8018486621,31444.6512546668,0.00294329282117652,0.770792198937323,9,-15685.900924331,31389.8569619505,2179.25727340457,0
"8685",4.00872147767392,"+",NA,0.0380205435822766,NA,NA,0.00260746846816594,NA,NA,NA,NA,NA,NA,NA,0.0657562896422118,NA,NA,NA,NA,NA,31389.8912034594,31444.7406094641,0.00287171341601425,0.771197143719078,9,-15685.9456017297,31389.9463167478,2179.34662820184,0
"2801",3.99303930525586,"+",0.0675473042102943,0.033112862273951,"+",NA,NA,0.00618165693963705,NA,NA,NA,0.00681515875293367,NA,NA,NA,0.0464673331345227,NA,NA,NA,"+",31389.8512048212,31487.3612599408,0.00462352067074967,0.778449353608518,16,-15678.9256024106,31390.01812719,2179.41843864406,0
"4921",3.99698989911169,"+",0.0699299136162815,0.0315307466530857,"+",NA,NA,0.0114828949380855,NA,NA,0.0297792412262175,0.0171898806108218,NA,NA,NA,NA,NA,NA,NA,NA,31389.9188743356,31469.1457941203,0.00408442426063579,0.778465205894245,13,-15681.9594371678,31390.0304623184,2179.4307737725,0
"8339",4.0117068492784,"+",NA,NA,NA,NA,NA,NA,0.0755322381843436,NA,0.0183981512817911,0.00994618046253187,NA,NA,NA,NA,NA,NA,-0.0106506892595231,NA,31389.9828930258,31450.9266774755,0.00323948751928161,0.769820782669383,10,-15684.9914465129,31390.0502743428,2179.45058579685,0
"6438",3.97757277957411,"+",NA,0.0302532311257227,"+",NA,0.00385008723682344,NA,NA,NA,0.00426850131321554,NA,NA,NA,NA,NA,NA,0.0600039424334211,NA,NA,31389.956467507,31463.0890088467,0.00395587403471669,0.774285537899918,12,-15682.9782337535,31390.0520850369,2179.45239649092,0
"6727",3.99158595734492,"+",0.0673301123999785,NA,"+",NA,NA,0.00589100114010707,NA,NA,NA,0.00599313894027384,NA,NA,NA,0.0437577052451241,NA,NA,NA,NA,31389.9782144475,31463.1107557872,0.00411407866134649,0.778980289817873,12,-15682.9891072237,31390.0738319774,2179.47414343142,0
"2798",3.99310685934565,"+",0.0677070446212279,0.0330900055283021,"+",NA,NA,NA,NA,NA,NA,0.00769115849022347,NA,NA,NA,0.0469410705296183,NA,NA,0.00470397125536696,"+",31389.9594912644,31487.469546384,0.00461822331794671,0.778424932342055,16,-15678.9797456322,31390.1264136332,2179.52672508727,0
"4548",3.96832614201565,"+",NA,NA,"+",NA,0.00287561561357935,NA,NA,NA,NA,-0.00703063199782624,NA,NA,0.059375654289707,0.0336452561870543,NA,NA,NA,"+",31390.0087445561,31481.4244212307,0.00464507393735093,0.776300819005863,15,-15680.0043722781,31390.1559838199,2179.55629527399,0
"6723",3.99165652253529,"+",0.0674353292850715,NA,"+",NA,NA,NA,NA,NA,NA,0.00686392889971937,NA,NA,NA,0.0441827690317083,NA,NA,0.0047073110734591,NA,31390.0623382663,31463.194879606,0.00410998185026868,0.77895816658635,12,-15683.0311691331,31390.1579557962,2179.55826725022,0
"8212",4.01321989362372,"+",NA,0.0351289234036955,NA,NA,NA,NA,NA,NA,NA,0.0116645655980514,NA,NA,NA,0.0320030989133697,NA,0.0532963206897868,NA,NA,31390.1248425991,31451.0686270488,0.00339171945908249,0.769084221405297,10,-15685.0624212995,31390.1922239161,2179.59253537014,0
"6139",3.9914093315019,"+",0.0685469928026815,NA,"+",NA,-0.000876290271794833,NA,NA,NA,NA,0.00655362178061962,NA,NA,NA,0.0451829473416487,NA,NA,NA,NA,31390.1808778309,31463.3134191706,0.00408843433325063,0.779096930933786,12,-15683.0904389155,31390.2764953608,2179.67680681487,0
"6163",3.99249947409017,"+",0.0682252124515326,NA,"+",NA,-0.000824982819465426,0.00649171467785111,NA,NA,NA,NA,NA,NA,NA,0.0454016009283647,NA,NA,NA,NA,31390.1979241963,31463.3304655359,0.00411452705450739,0.778666339288367,12,-15683.0989620981,31390.2935417262,2179.69385318021,0
"7723",3.99488637724473,"+",0.0749600224540291,0.033694973763188,NA,NA,-0.00153523512809935,NA,NA,NA,NA,0.0181038306548732,NA,NA,NA,NA,NA,NA,NA,NA,31390.2271357072,31451.170920157,0.00351889428211392,0.779810944738679,10,-15685.1135678536,31390.2945170242,2179.69482847829,0
"7966",4.01622693764373,"+",NA,NA,NA,NA,0.00437014960036099,0.00314666161815124,NA,NA,NA,NA,NA,0.0883814404130881,NA,NA,NA,NA,NA,"+",31390.2085626193,31463.341103959,0.00382611081821622,0.769880181787665,12,-15683.1042813096,31390.3041801492,2179.70449160321,0
"8727",4.00963468472878,"+",NA,NA,NA,NA,-0.000674465459903407,NA,0.0793205315796894,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00652697530714832,NA,31390.2719740167,31445.1213800215,0.00292699975355641,0.770391368682782,9,-15686.1359870084,31390.3270873051,2179.72739875919,0
"8732",4.00985649908092,"+",NA,NA,NA,NA,-0.000697213438685005,-0.0062787130245437,0.0796593603239862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31390.2767900528,31445.1261960576,0.00294721984809958,0.77029729277208,9,-15686.1383950264,31390.3319033413,2179.73221479532,0
"7824",4.0114251759586,"+",NA,NA,NA,NA,0.00388660330758201,NA,NA,NA,NA,NA,NA,NA,NA,0.0326781855652551,0.0797776007943741,NA,NA,"+",31390.3042743901,31463.4368157298,0.00423079145581321,0.768720459504849,12,-15683.1521371951,31390.39989192,2179.80020337404,0
"9170",3.97333313462489,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625313799808594,NA,NA,31390.3594152069,31445.2088212117,0.00351587411653513,0.774922352865584,9,-15686.1797076035,31390.4145284954,2179.81483994942,0
"8302",4.01149625796843,"+",NA,NA,NA,NA,NA,-0.00296190785594686,NA,NA,NA,NA,NA,NA,NA,0.0331228394202842,0.0808613270530453,NA,NA,"+",31390.349612685,31463.4821540247,0.0042440826770158,0.768739677066199,12,-15683.1748063425,31390.4452302149,2179.84554166897,0
"6160",3.99265144025938,"+",0.068674241784484,NA,"+",NA,-0.00084432182455248,NA,NA,NA,NA,NA,NA,NA,NA,0.0463597305837182,NA,NA,0.00418724691025229,NA,31390.3537551799,31463.4862965196,0.0041051261330296,0.778612361661965,12,-15683.17687759,31390.4493727098,2179.84968416385,0
"8669",4.0140885702811,"+",NA,NA,NA,NA,0.00412109756010451,NA,NA,NA,NA,NA,NA,NA,NA,0.0316718054981295,0.0659055068575461,NA,NA,NA,31390.4568547909,31445.3062607957,0.00346566386430608,0.769089034558567,9,-15686.2284273955,31390.5119680794,2179.9122795334,0
"7861",4.006259727762,"+",NA,NA,NA,NA,-0.000690740436096192,NA,0.082950659144043,NA,0.018250364075942,NA,NA,NA,NA,NA,NA,NA,NA,"+",31390.4600245419,31463.5925658816,0.00379535849586899,0.769048587861078,12,-15683.2300122709,31390.5556420718,2179.95595352581,0
"8652",3.99512266961725,"+",0.0763461021836374,0.0330996377441847,NA,NA,-0.00171848816670891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31390.505971983,31445.3553779878,0.00334027710410924,0.779151443970283,9,-15686.2529859915,31390.5610852715,2179.96139672552,0
"8751",3.99840636576174,"+",0.0765213906729562,NA,NA,NA,NA,NA,NA,NA,0.0313094237286506,0.0171099604056486,NA,NA,NA,NA,NA,NA,NA,NA,31390.5111746209,31445.3605806256,0.00348454522077174,0.777990115590162,9,-15686.2555873104,31390.5662879093,2179.96659936337,0
"7729",3.99682597491715,"+",0.0732751708191317,0.0332219122329942,NA,NA,-0.00140010179349676,0.0177036198936698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31390.5022703449,31451.4460547946,0.00345883019176115,0.778730077404169,10,-15685.2511351724,31390.5696516619,2179.96996311592,0
"7839",4.01190497821624,"+",NA,NA,NA,NA,1.46551408839591e-06,NA,0.0721011842637731,NA,0.0156570641115419,0.0104255735295143,NA,NA,NA,NA,NA,NA,NA,NA,31390.5221256782,31451.4659101279,0.00323838484421769,0.769881951750682,10,-15685.2610628391,31390.5895069952,2179.98981844924,0
"9076",3.99865436558288,"+",0.0777752427712254,NA,NA,NA,NA,NA,NA,NA,0.0312992441419387,NA,NA,NA,NA,NA,NA,NA,NA,NA,31390.5498507767,31439.3048783365,0.00335911378887703,0.777367128250925,8,-15687.2749253884,31390.5939279117,2179.99423936575,0
"8858",4.01419235100344,"+",NA,NA,NA,NA,NA,-0.000228385203663282,NA,NA,NA,NA,NA,NA,NA,0.0315868852280564,0.0660917940239065,NA,NA,NA,31390.563302675,31445.4127086797,0.00347915681042248,0.769133909639346,9,-15686.2816513375,31390.6184159634,2180.01872741745,0
