"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowBR)","cond(IndegreeBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"2273",5.94229381023191,"+",0.0561799966719331,NA,"+",NA,-0.153295955766188,-0.0699945212371821,NA,NA,NA,0.514326816150311,NA,NA,NA,-0.158548133840684,NA,NA,NA,NA,45675.3638912543,45754.6857019712,0.103726439178804,0.447085385959546,"Gamma(log)",13,-22824.6819456272,45675.4746642306,51.1093796361674,7.27487945563856e-13
"1062",5.90130923693572,"+",0.0391162457811092,NA,"+","+",NA,-0.0679043924863039,NA,-0.0117943563351395,NA,0.512124054656617,NA,NA,NA,NA,NA,-0.253899779307878,NA,NA,45675.3105244792,45772.9373684384,0.0940168645585067,0.425770187721831,"Gamma(log)",16,-22821.6552622396,45675.4762265809,51.1109419864806,7.26919871965443e-13
"370",5.90316865394674,"+",0.04805124642883,NA,"+","+",NA,-0.0681916973974786,NA,-0.00689492369158467,NA,0.510369291689808,-0.0374588257545626,NA,NA,NA,NA,-0.256187104770345,NA,NA,45675.3713829594,45779.0999046662,0.0946881916709679,0.427801784298273,"Gamma(log)",17,-22820.6856914797,45675.5578546231,51.1925700286374,6.97848641320204e-13
"241",5.90434591818074,"+",0.0461056473623517,-0.00516903054435605,"+","+",NA,-0.0681670550202086,NA,NA,NA,0.510204578896707,-0.0380838397840556,NA,NA,NA,NA,-0.258121655030455,NA,NA,45675.3772176096,45779.1057393164,0.0950528552518963,0.427607778746115,"Gamma(log)",17,-22820.6886088048,45675.5636892733,51.1984046788275,6.95815756700785e-13
"911",5.90299763185571,"+",0.0357505640310532,-0.00464597990549902,"+","+",NA,-0.0678357602398632,NA,NA,NA,0.51140358518017,NA,NA,NA,NA,NA,-0.257720591386356,NA,NA,45675.4029096111,45773.0297535703,0.0945271993023991,0.425497208875957,"Gamma(log)",16,-22821.7014548055,45675.5686117128,51.2033271183755,6.94105306961145e-13
"527",5.89051435670424,"+",0.0578996276833059,-0.0103133337080532,"+","+",NA,NA,NA,NA,NA,0.515114295657304,-0.0152641551403599,NA,-0.0896818506188361,NA,NA,-0.218518452139343,NA,NA,45675.5294733244,45779.2579950311,0.0911504599291249,0.436165625642016,"Gamma(log)",17,-22820.7647366622,45675.715944988,51.3506603935821,6.44810870992106e-13
"4292",5.96618847895661,"+",NA,NA,"+",NA,-0.14903645818653,-0.0725590977509727,NA,NA,NA,0.51197138548604,NA,NA,NA,NA,NA,NA,NA,-0.151351962918532,45675.6621559926,45748.882288962,0.104397057742648,0.446577414153852,"Gamma(log)",12,-22825.8310779963,45675.7570753719,51.391790777503,6.31685635724913e-13
"4533",5.91124112406391,"+",NA,-0.00721786512736473,"+",NA,NA,NA,NA,NA,NA,0.507139844905862,-0.0333665848398974,NA,NA,NA,NA,-0.241812580957102,NA,NA,45675.7115869703,45748.9317199397,0.090928680542676,0.434192438375086,"Gamma(log)",12,-22825.8557934851,45675.8065063496,51.441221755209,6.16264571008509e-13
"2224",5.94545169297544,"+",0.0517264241235171,NA,"+",NA,-0.154067331702664,-0.0702151096955364,NA,NA,NA,0.516991763796446,NA,NA,-0.157414261710546,NA,NA,NA,NA,NA,45675.7071086973,45755.0289194142,0.104325430958209,0.444059631639788,"Gamma(log)",13,-22824.8535543486,45675.8178816735,51.4525970790855,6.12769415517705e-13
"4674",5.9114860153289,"+",NA,NA,"+",NA,NA,NA,NA,0.00394052662241566,NA,0.505917391051068,-0.0337504137095213,NA,NA,NA,NA,-0.24418213623297,NA,NA,45675.7640415852,45748.9841745546,0.090900863268811,0.434377115599523,"Gamma(log)",12,-22825.8820207926,45675.8589609645,51.4936763701116,6.00311725178184e-13
"2559",5.96032177543555,"+",NA,NA,"+",NA,-0.146611833828696,-0.0728481504915546,NA,NA,NA,0.516733242574129,NA,-0.0289766468091426,NA,-0.145949473480025,NA,NA,NA,NA,45675.9873648169,45755.3091755338,0.102800283371075,0.444793077352952,"Gamma(log)",13,-22824.9936824085,45676.0981377932,51.7328531987587,5.32647922607192e-13
"1201",5.91735660029172,"+",NA,-0.00571398164020971,"+","+",NA,-0.0695537710916305,NA,-0.00700370441950811,NA,0.511769895131649,NA,NA,NA,NA,NA,-0.251739506001776,NA,NA,45675.9357739484,45773.5626179077,0.0944286759299174,0.4244607130886,"Gamma(log)",16,-22821.9678869742,45676.1014760501,51.7361914556968,5.31759606358781e-13
"2313",5.9432948211989,"+",0.0579764839560553,NA,"+",NA,-0.153749338646452,-0.070124136713987,NA,NA,NA,0.513153994167811,NA,NA,NA,NA,NA,NA,NA,-0.155557402699914,45676.1297302553,45755.4515409722,0.103929041090743,0.447433490122454,"Gamma(log)",13,-22825.0648651276,45676.2405032315,51.8752186370984,4.96050595595329e-13
"6182",5.90775040796255,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,0.509413089458968,NA,NA,NA,NA,NA,-0.255262695056803,NA,NA,45676.1447222353,45755.4665329522,0.0902102578345303,0.432843697969928,"Gamma(log)",13,-22825.0723611176,45676.2554952116,51.8902106171299,4.92346107034288e-13
"2485",5.96167433970346,"+",NA,NA,"+",NA,-0.147582816293931,-0.0728780357566399,NA,NA,NA,0.519211636203929,NA,-0.0283685407252098,-0.145721922024457,NA,NA,NA,NA,NA,45676.1544030525,45755.4762137694,0.103368509307769,0.442072333790469,"Gamma(log)",13,-22825.0772015263,45676.2651760288,51.8998914343392,4.89968709131744e-13
"1041",5.93475348332306,"+",0.0629126655480845,NA,"+",NA,-0.151530907510591,-0.0702937872294742,NA,NA,NA,0.518733336980533,NA,-0.0346497993930913,NA,-0.148482096748468,NA,NA,NA,NA,45676.2158750616,45761.639363526,0.10210810568073,0.445611638901703,"Gamma(log)",14,-22824.1079375308,45676.3437289429,51.9784443484459,4.71097497236763e-13
"2493",5.96224944131056,"+",NA,NA,"+",NA,-0.149167518394702,-0.072047313959163,NA,NA,NA,0.514706154778312,0.0200331116766317,NA,NA,-0.162474132506218,NA,NA,NA,NA,45676.2920444259,45755.6138551428,0.103860585149171,0.445644080198378,"Gamma(log)",13,-22825.146022213,45676.4028174022,52.0375328077498,4.57382876113856e-13
"2530",5.96225041306779,"+",NA,NA,"+",NA,-0.149167464642432,-0.0720463019420241,NA,NA,NA,0.514706656221501,0.0337115412171501,NA,NA,NA,NA,NA,NA,-0.167417477009432,45676.2920464253,45755.6138571422,0.10386081532667,0.445643077296211,"Gamma(log)",13,-22825.1460232127,45676.4028194016,52.0375348071611,4.57382418865834e-13
"2402",5.96422790270123,"+",NA,-0.0184027417403147,"+",NA,-0.146707665340354,-0.0723826561260299,NA,NA,NA,0.515288752289753,NA,NA,NA,-0.15586086283437,NA,NA,NA,NA,45676.3411583317,45755.6629690486,0.10447496045039,0.445458045118148,"Gamma(log)",13,-22825.1705791658,45676.4519313079,52.0866467134983,4.46287735369667e-13
"450",5.92241705102678,"+",NA,-0.00611868639568694,"+","+",NA,-0.070136546698928,NA,-0.00147106578545078,NA,0.510034639447494,-0.0338927192748135,NA,NA,NA,NA,-0.253484879494377,NA,NA,45676.314430422,45780.0429521288,0.0951011809053667,0.426101342288799,"Gamma(log)",17,-22821.157215211,45676.5009020856,52.1356174912144,4.35492903768518e-13
"2476",5.96378277048368,"+",NA,NA,"+",NA,-0.150153755324716,-0.0721144423359942,NA,NA,NA,0.517437383714412,0.0186215561289769,NA,-0.161519662916848,NA,NA,NA,NA,NA,45676.4884976062,45755.8103083231,0.104469637311999,0.44261706540223,"Gamma(log)",13,-22825.2442488031,45676.5992705824,52.2339859880012,4.1459173018817e-13
"2350",5.96557472966806,"+",NA,-0.0178412673769855,"+",NA,-0.147751642957518,-0.072425798932715,NA,NA,NA,0.517972139845356,NA,NA,-0.155481500308419,NA,NA,NA,NA,NA,45676.4978488258,45755.8196595427,0.10504666980781,0.442561330951627,"Gamma(log)",13,-22825.2489244129,45676.608621802,52.2433372076048,4.12657785738792e-13
"4460",5.88999205464267,"+",0.0435252181749588,NA,"+",NA,NA,NA,NA,-0.00722612659277979,NA,0.50882673980442,NA,NA,NA,NA,NA,-0.24355525797733,NA,NA,45676.5371192355,45749.7572522049,0.0901729379932214,0.433957570277204,"Gamma(log)",12,-22826.2685596177,45676.6320386149,52.2667540204275,4.07854395569997e-13
"4352",5.89177436520588,"+",0.041315272125691,-0.00583284797976938,"+",NA,NA,NA,NA,NA,NA,0.50873182936924,NA,NA,NA,NA,NA,-0.245619081256898,NA,NA,45676.5437014971,45749.7638344665,0.0905465658982102,0.433688069619464,"Gamma(log)",12,-22826.2718507485,45676.6386208764,52.2733362820072,4.06514299835725e-13
"2647",5.89080279199248,"+",0.0515312285051435,-0.0062465655154345,"+",NA,NA,NA,NA,NA,NA,0.507527738630845,-0.0378511138066212,NA,NA,NA,NA,-0.246156865193613,NA,NA,45676.5303678393,45755.8521785562,0.0910534105703618,0.435872115596906,"Gamma(log)",13,-22825.2651839196,45676.6411408155,52.275856221102,4.06002426737329e-13
"2787",5.89017116263241,"+",0.0522460016505559,NA,"+",NA,NA,NA,NA,-0.00160059515869328,NA,0.507000930159516,-0.0376270465680668,NA,NA,NA,NA,-0.246269947629757,NA,NA,45676.5784079063,45755.9002186232,0.0908539416714007,0.436056804271484,"Gamma(log)",13,-22825.2892039531,45676.6891808826,52.3238962881296,3.96366426658866e-13
"4676",5.91248625781721,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,0.508232114281593,-0.0328350056409733,NA,NA,NA,NA,-0.254879720637668,NA,NA,45676.6003146972,45762.0238031615,0.0906214271780489,0.434539692914393,"Gamma(log)",14,-22824.3001573486,45676.7281685785,52.3628839840239,3.88714544435023e-13
"966",5.93795014399811,"+",0.0584943564847016,NA,"+",NA,-0.15233681297163,-0.0704956454525511,NA,NA,NA,0.521080677124611,NA,-0.0338566759969318,-0.147343984788735,NA,NA,NA,NA,NA,45676.6185952262,45762.0420836906,0.102704896146961,0.442811428955854,"Gamma(log)",14,-22824.3092976131,45676.7464491075,52.3811645130481,3.85177778789005e-13
"2595",5.96152539069052,"+",NA,NA,"+",NA,-0.146721486852927,-0.0730819771938704,NA,NA,NA,0.515994515767842,NA,-0.0319214175981336,NA,NA,NA,NA,NA,-0.142103586547227,45676.6616260934,45755.9834368103,0.102863412039199,0.444958753488704,"Gamma(log)",13,-22825.3308130467,45676.7723990697,52.4071144752379,3.80212386983619e-13
"1077",5.9349603168742,"+",0.0652248217106775,NA,"+",NA,-0.151714811452109,-0.0704396199849503,NA,NA,NA,0.518076486295513,NA,-0.03767687314407,NA,NA,NA,NA,NA,-0.145237019648618,45676.7583381699,45762.1818266343,0.102159480484183,0.445807969270113,"Gamma(log)",14,-22824.379169085,45676.8861920512,52.5209074567683,3.59183542733964e-13
"884",5.94242709514834,"+",0.0553628420343985,-0.0175312495201129,"+",NA,-0.151385925208537,-0.0700507305303453,NA,NA,NA,0.516321810721453,NA,NA,NA,-0.159526429790746,NA,NA,NA,NA,45676.9446530406,45762.368141505,0.104023813219606,0.446366696512888,"Gamma(log)",14,-22824.4723265203,45677.0725069219,52.7072223274445,3.2723418727202e-13
"1012",5.94163878610171,"+",0.0533652340557175,NA,"+",NA,-0.153559392991134,-0.0698444334974517,NA,NA,NA,0.515557577154106,0.0307121511600067,NA,NA,NA,NA,NA,NA,-0.169813759672009,45677.0079882896,45762.431476754,0.103483370213468,0.44658605107109,"Gamma(log)",14,-22824.5039941448,45677.1358421709,52.7705575764703,3.17033821014997e-13
"974",5.94163769505686,"+",0.0533647751884593,NA,"+",NA,-0.153559629005002,-0.0698442929837004,NA,NA,NA,0.515558049841103,0.0168378765788097,NA,NA,-0.164799356938619,NA,NA,NA,NA,45677.0079906816,45762.431479146,0.103483407752928,0.4465860956496,"Gamma(log)",14,-22824.5039953408,45677.1358445629,52.7705599684705,3.17033441842747e-13
"2444",5.96599580563218,"+",NA,-0.0183787118618186,"+",NA,-0.147110610085772,-0.0725816647993626,NA,NA,NA,0.514067287346384,NA,NA,NA,NA,NA,NA,NA,-0.152426514394067,45677.2005913993,45756.5224021162,0.104690749931481,0.445796284538416,"Gamma(log)",13,-22825.6002956996,45677.3113643755,52.9460797810898,2.90396536659395e-13
"4464",5.89016646927778,"+",0.0439249107073732,NA,"+","+",NA,NA,NA,NA,NA,0.51001315928119,NA,NA,NA,NA,NA,-0.259062424939329,NA,NA,45677.2675979894,45762.6910864537,0.0902974685206138,0.434137039211901,"Gamma(log)",14,-22824.6337989947,45677.3954518706,53.0301672761998,2.78440282037601e-13
"4585",5.90811581787085,"+",NA,-0.00676917508668601,"+",NA,NA,NA,NA,-0.0024313566688164,NA,0.508529002365102,NA,NA,NA,NA,NA,-0.241129023086497,NA,NA,45677.3131094512,45750.5332424206,0.0904171732534393,0.432492807659422,"Gamma(log)",12,-22826.6565547256,45677.4080288305,53.042744236096,2.76694809842758e-13
"831",5.9456202040521,"+",0.0508839594976663,-0.0169897597473192,"+",NA,-0.152235658759768,-0.0702721880069855,NA,NA,NA,0.518933051403652,NA,NA,-0.158298926530998,NA,NA,NA,NA,NA,45677.3133626235,45762.7368510879,0.104628563637721,0.443356347100017,"Gamma(log)",14,-22824.6566813118,45677.4412165048,53.075931910389,2.7214126609706e-13
"2789",5.89138058828489,"+",0.0540756121950622,NA,"+","+",NA,NA,NA,NA,NA,0.508769583014617,-0.037587551050181,NA,NA,NA,NA,-0.259515250776482,NA,NA,45677.2988346052,45768.824000817,0.0907932140818564,0.436309464109781,"Gamma(log)",15,-22823.6494173026,45677.4449978208,53.0797132263833,2.71627226125977e-13
"305",5.9016144957876,"+",0.0388851109147276,-0.00513160499191517,"+","+",NA,-0.0679274717484525,NA,-0.012104235642314,NA,0.512730890092156,NA,NA,NA,NA,NA,-0.253152910292941,NA,NA,45677.2763436367,45781.0048653434,0.0941313240920091,0.425625622802042,"Gamma(log)",17,-22821.6381718184,45677.4628153003,53.0975307059052,2.69218116853567e-13
"957",5.94496464128549,"+",0.0489542940303276,NA,"+",NA,-0.154335929565702,-0.0700869200560574,NA,NA,NA,0.518202633799655,0.0154879030810809,NA,-0.163072988265005,NA,NA,NA,NA,NA,45677.4049008961,45762.8283893605,0.104120320512921,0.443471778878137,"Gamma(log)",14,-22824.7024504481,45677.5327547774,53.1674701829616,2.5996633863347e-13
"56",5.90348939515734,"+",0.0478222120341565,-0.00544921099000528,"+","+",NA,-0.0682182560084275,NA,-0.00722077305741156,NA,0.511010811136767,-0.0374974870083869,NA,NA,NA,NA,-0.255397518319463,NA,NA,45677.3328304953,45787.1630299495,0.0948091427419295,0.427651369792538,"Gamma(log)",18,-22820.6664152476,45677.5413035218,53.1760189273846,2.58857517185683e-13
"1180",5.96019207546102,"+",NA,-0.0178833505830223,"+",NA,-0.144744452925088,-0.0728587610796316,NA,NA,NA,0.518714885583146,NA,-0.0284759090870372,NA,-0.147125142237052,NA,NA,NA,NA,45677.5531977956,45762.9766862599,0.103109881544524,0.444056315398207,"Gamma(log)",14,-22824.7765988978,45677.6810516768,53.3157670824003,2.41387543467479e-13
"2598",5.96686212654695,"+",NA,NA,"+",NA,-0.149053706462572,-0.0724765268305238,NA,0.00515024145319381,NA,0.511433133101759,NA,NA,NA,NA,NA,NA,NA,-0.154133269194675,45677.6397346721,45756.961545389,0.104624359265383,0.446634550067225,"Gamma(log)",13,-22825.819867336,45677.7505076484,53.3852230539269,2.3314853048411e-13
"1247",5.95889538125306,"+",NA,NA,"+",NA,-0.147225049779472,-0.0725391012859216,NA,NA,NA,0.517637824155597,0.0166346446825419,-0.0261649748797937,NA,-0.153170500689712,NA,NA,NA,NA,45677.6414862876,45763.0649747519,0.102661933134245,0.444443637566884,"Gamma(log)",14,-22824.8207431438,45677.7693401689,53.4040555744286,2.30963447046309e-13
"2928",5.91163569040759,"+",NA,-0.00708232462140448,"+",NA,NA,NA,NA,0.00358451236593476,NA,0.506749473524518,-0.0338064886329221,NA,NA,NA,NA,-0.243258483767278,NA,NA,45677.6991010483,45757.0209117652,0.0910520502165402,0.434190515582803,"Gamma(log)",13,-22825.8495505241,45677.8098740246,53.4445894301243,2.26329642628972e-13
"926",5.94343045826961,"+",0.0571814337721786,-0.0175012773217247,"+",NA,-0.151842375135246,-0.0701815933284753,NA,NA,NA,0.515139048406682,NA,NA,NA,NA,NA,NA,NA,-0.156543871527553,45677.7118205696,45763.1353090339,0.104226132169111,0.446720791161146,"Gamma(log)",14,-22824.8559102848,45677.8396744508,53.4743898564047,2.22982282831561e-13
"1109",5.96155588447819,"+",NA,-0.0173648970852817,"+",NA,-0.145792542468472,-0.0728895388288895,NA,NA,NA,0.521150785530984,NA,-0.0279087423091252,-0.146791297991546,NA,NA,NA,NA,NA,45677.7449681067,45763.168456571,0.10368191143155,0.441355630390613,"Gamma(log)",14,-22824.8724840533,45677.8728219879,53.5075373935179,2.1931708306902e-13
"1118",5.96206823899062,"+",NA,-0.0181932094198897,"+",NA,-0.147252798924595,-0.0720694207755687,NA,NA,NA,0.51677169172594,0.0198064015614027,NA,NA,-0.163429270698247,NA,NA,NA,NA,45677.84021109,45763.2636995544,0.104154112002781,0.444881983378449,"Gamma(log)",14,-22824.920105545,45677.9680649713,53.6027803768957,2.09117659750476e-13
"1154",5.9620674500053,"+",NA,-0.0181937982887457,"+",NA,-0.147252363727187,-0.0720701404577689,NA,NA,NA,0.516772060548079,0.0335664546400357,NA,NA,NA,NA,NA,NA,-0.168404381615076,45677.84021188,45763.2637003443,0.104154790047678,0.444878365019456,"Gamma(log)",14,-22824.92010594,45677.9680657613,53.6027811668246,2.09117577156452e-13
"284",5.93499350396125,"+",0.0620087171182157,-0.0167846417282577,"+",NA,-0.149693665997907,-0.0703417197379112,NA,NA,NA,0.520566544582708,NA,-0.0340875734837961,NA,-0.149570081399044,NA,NA,NA,NA,45677.8346208723,45769.3597870841,0.102421044496288,0.444938103992567,"Gamma(log)",15,-22823.9173104361,45677.9807840879,53.6154994934477,2.07791983631979e-13
"1238",5.96041136534112,"+",NA,NA,"+",NA,-0.148202855887066,-0.0725958275279733,NA,NA,NA,0.520144950972631,0.015320372614318,-0.0257909131087437,-0.152269795920468,NA,NA,NA,NA,NA,45677.8595592581,45763.2830477224,0.103259710861115,0.441617872075159,"Gamma(log)",14,-22824.929779629,45677.9874131393,53.6221285448992,2.07104391906358e-13
"351",5.93476830935322,"+",0.0604208684416758,NA,"+",NA,-0.151813746913374,-0.0701646242761734,NA,NA,NA,0.519319539340276,0.0121893370779866,-0.0323644983608806,NA,-0.15365614874007,NA,NA,NA,NA,45678.0340421611,45769.5592083729,0.102031870087474,0.445345267511693,"Gamma(log)",15,-22824.0170210806,45678.1802053767,53.8149207822935,1.88072373875837e-13
"1099",5.96363475160574,"+",NA,-0.017616684322008,"+",NA,-0.14832339275037,-0.0721374028368578,NA,NA,NA,0.519442260456658,0.0183739582441364,NA,-0.162370055272109,NA,NA,NA,NA,NA,45678.0648415936,45763.488330058,0.104770325349531,0.441877645903805,"Gamma(log)",14,-22825.0324207968,45678.1926954749,53.8274108804326,1.86901512521023e-13
"4589",5.90797248560325,"+",NA,-0.00529975488075739,"+","+",NA,NA,NA,NA,NA,0.510012350388425,NA,NA,NA,NA,NA,-0.254641846272652,NA,NA,45678.1081498485,45763.5316383128,0.0903339378765099,0.432700447980639,"Gamma(log)",14,-22825.0540749242,45678.2360037297,53.8707191353169,1.82897827940991e-13
"4738",5.90769439169303,"+",NA,NA,"+","+",NA,NA,NA,-0.00500948708881493,NA,0.509921636628435,NA,NA,NA,NA,NA,-0.253284837098,NA,NA,45678.1223002437,45763.5457887081,0.0900409235422358,0.432883599054332,"Gamma(log)",14,-22825.0611501219,45678.250154125,53.884869530586,1.81608356672483e-13
"1214",5.96140957330327,"+",NA,-0.0178208434207825,"+",NA,-0.144855275818257,-0.0730947189072942,NA,NA,NA,0.517963973560883,NA,-0.031439784403495,NA,NA,NA,NA,NA,-0.143272785635019,45678.2306323344,45763.6541207988,0.103171940872825,0.444226855670837,"Gamma(log)",14,-22825.1153161672,45678.3584862157,53.9932016212406,1.72033020269688e-13
"211",5.93822516440117,"+",0.057573596026981,-0.016290199312483,"+",NA,-0.150569362154935,-0.0705446819788891,NA,NA,NA,0.522874722074774,NA,-0.0333285272544834,-0.148340189011266,NA,NA,NA,NA,NA,45678.2593719671,45769.784538179,0.103021812108829,0.442152371093849,"Gamma(log)",15,-22824.1296859836,45678.4055351827,54.040250588303,1.68033262885108e-13
"320",5.9352117000595,"+",0.0643490467222758,-0.0167090165529868,"+",NA,-0.149880865362192,-0.0704884991432149,NA,NA,NA,0.51989869097418,NA,-0.0371361109162504,NA,NA,NA,NA,NA,-0.146315182059647,45678.380613204,45769.9057794158,0.10247102061697,0.445146466301775,"Gamma(log)",15,-22824.190306602,45678.5267764196,54.1614918251362,1.58149586438395e-13
"2702",5.89022945020774,"+",0.0432453493854338,-0.00609408954673046,"+",NA,NA,NA,NA,-0.00751067572282277,NA,0.509540805398145,NA,NA,NA,NA,NA,-0.242741799103986,NA,NA,45678.4891526749,45757.8109633918,0.090305833167737,0.433791257145487,"Gamma(log)",13,-22826.2445763375,45678.5999256512,54.2346410567625,1.52469826726383e-13
"343",5.93806035531669,"+",0.0561148048239315,NA,"+",NA,-0.15260973502665,-0.0703874720385494,NA,NA,NA,0.521673543433326,0.0109400987627758,-0.031792131764314,-0.151942352080792,NA,NA,NA,NA,NA,45678.4716088041,45769.9967750159,0.102652233674735,0.442473169745136,"Gamma(log)",15,-22824.2358044021,45678.6177720197,54.2524874252849,1.51115362422727e-13
"1363",5.89041668248531,"+",0.0519665508656495,-0.00630945753431044,"+",NA,NA,NA,NA,-0.00189047732365576,NA,0.507735455546858,-0.0376575356859757,NA,NA,NA,NA,-0.245430274140007,NA,NA,45678.526976767,45763.9504652314,0.0909902149385202,0.435886937351632,"Gamma(log)",14,-22825.2634883835,45678.6548306483,54.2895460538857,1.48341080522752e-13
"2930",5.91274775836299,"+",NA,-0.00592989226591284,"+","+",NA,NA,NA,NA,NA,0.508895133961977,-0.032935619823642,NA,NA,NA,NA,-0.254183327816764,NA,NA,45678.5545008668,45770.0796670787,0.0907592079441403,0.434383484433401,"Gamma(log)",15,-22824.2772504334,45678.7006640824,54.3353794879949,1.44980246676461e-13
"217",5.94177255583752,"+",0.0525716348249356,-0.0173913575271474,"+",NA,-0.151655223560188,-0.0699008210712595,NA,NA,NA,0.517523530807189,0.0166617358023955,NA,NA,-0.165696563084951,NA,NA,NA,NA,45678.5956915967,45770.1208578086,0.103781076957902,0.445873583985286,"Gamma(log)",15,-22824.2978457984,45678.7418548123,54.3765702179007,1.42024863645677e-13
